REGION,COLONY,COLONY_IMAGES,HERO,ASCENTION_QUEST_NAME,RECOMMENDED_LEVEL,CHAPTER,POST_GAME_QUEST,HOW_TO_ACCEPT_QUEST,QUEST,HERO_IMAGES,HERO_INFO,ASCENTION_PRE_REQUISIT_HEADER,ASCENTION_PRE_REQUISIT_VALUE,HERO_ASCENTION
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Manana,Ascension Quest: Culinary Repertoire Walkthrough ,Lv. 60,Chapter 7,NULL,Return to Castle Agnus and Gather Info. Discuss the info at a Rest Stop.,Why So Busy?,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,Quest Giver,Selfifi,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Manana,Ascension Quest: Culinary Repertoire Walkthrough ,Lv. 60,Chapter 7,NULL,Return to Castle Agnus and Gather Info. Discuss the info at a Rest Stop.,Why So Busy?,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,Chapter,Chapter 6,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Teach,Ascension Quest: Shadow of Enmity Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/65d5d69f7eeaa31e460221d4162d0fa6.png,Teach,Quest Giver,Teach,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Teach,Ascension Quest: Shadow of Enmity Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/65d5d69f7eeaa31e460221d4162d0fa6.png,Teach,Chapter,Chapter 6,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Teach,Ascension Quest: Shadow of Enmity Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/65d5d69f7eeaa31e460221d4162d0fa6.png,Teach,How to Unlock,"Progress through Chapter 6 & ""Teach's Teachers"" quest",
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Teach,Ascension Quest: Shadow of Enmity Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/65d5d69f7eeaa31e460221d4162d0fa6.png,Teach,Recommended Level,54,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Teach,Ascension Quest: Shadow of Enmity Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/778b765f2fef293391cfeb897780373c.png,Thaumaturge,Quest Giver,Teach,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Teach,Ascension Quest: Shadow of Enmity Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/778b765f2fef293391cfeb897780373c.png,Thaumaturge,Chapter,Chapter 6,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Teach,Ascension Quest: Shadow of Enmity Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/778b765f2fef293391cfeb897780373c.png,Thaumaturge,How to Unlock,"Progress through Chapter 6 & ""Teach's Teachers"" quest",
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Teach,Ascension Quest: Shadow of Enmity Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/778b765f2fef293391cfeb897780373c.png,Thaumaturge,Recommended Level,54,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Teach,Ascension Quest: Shadow of Enmity Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/ea1443be3a0f6ae962e745071f514434.png,Healer,Quest Giver,Teach,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Teach,Ascension Quest: Shadow of Enmity Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/ea1443be3a0f6ae962e745071f514434.png,Healer,Chapter,Chapter 6,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Teach,Ascension Quest: Shadow of Enmity Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/ea1443be3a0f6ae962e745071f514434.png,Healer,How to Unlock,"Progress through Chapter 6 & ""Teach's Teachers"" quest",
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Teach,Ascension Quest: Shadow of Enmity Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/ea1443be3a0f6ae962e745071f514434.png,Healer,Recommended Level,54,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Sena,Ascension Quest: Side Story: Sena Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/71783d31941a4ff06a5cd5e61bbe00b0.png,Sena,Quest Giver,N/A,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Sena,Ascension Quest: Side Story: Sena Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/71783d31941a4ff06a5cd5e61bbe00b0.png,Sena,Required Hero,Ghondor,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Sena,Ascension Quest: Side Story: Sena Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/71783d31941a4ff06a5cd5e61bbe00b0.png,Sena,How to Unlock,"Progress through Chapter 7 and discuss ""Ghondor's Grumblings"".",
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Sena,Ascension Quest: Side Story: Sena Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/71783d31941a4ff06a5cd5e61bbe00b0.png,Sena,Chapter,Chapter 7,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Sena,Ascension Quest: Side Story: Sena Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/71783d31941a4ff06a5cd5e61bbe00b0.png,Sena,Required Discussion Topic and Location,City,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Sena,Ascension Quest: Side Story: Sena Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/71783d31941a4ff06a5cd5e61bbe00b0.png,Sena,Recommended Level,53,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Sena,Ascension Quest: Side Story: Sena Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/71783d31941a4ff06a5cd5e61bbe00b0.png,Sena,Required Discussion Topic and Location,Ghondor's Grumblings,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Sena,Ascension Quest: Side Story: Sena Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/2476e7123d8bd83e931e78872cfa254d.png,Ogre,Quest Giver,N/A,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Sena,Ascension Quest: Side Story: Sena Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/2476e7123d8bd83e931e78872cfa254d.png,Ogre,Required Hero,Ghondor,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Sena,Ascension Quest: Side Story: Sena Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/2476e7123d8bd83e931e78872cfa254d.png,Ogre,How to Unlock,"Progress through Chapter 7 and discuss ""Ghondor's Grumblings"".",
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Sena,Ascension Quest: Side Story: Sena Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/2476e7123d8bd83e931e78872cfa254d.png,Ogre,Chapter,Chapter 7,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Sena,Ascension Quest: Side Story: Sena Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/2476e7123d8bd83e931e78872cfa254d.png,Ogre,Required Discussion Topic and Location,City,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Sena,Ascension Quest: Side Story: Sena Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/2476e7123d8bd83e931e78872cfa254d.png,Ogre,Recommended Level,53,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Sena,Ascension Quest: Side Story: Sena Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/2476e7123d8bd83e931e78872cfa254d.png,Ogre,Required Discussion Topic and Location,Ghondor's Grumblings,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Sena,Ascension Quest: Side Story: Sena Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,Quest Giver,N/A,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Sena,Ascension Quest: Side Story: Sena Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,Required Hero,Ghondor,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Sena,Ascension Quest: Side Story: Sena Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,How to Unlock,"Progress through Chapter 7 and discuss ""Ghondor's Grumblings"".",
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Sena,Ascension Quest: Side Story: Sena Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,Chapter,Chapter 7,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Sena,Ascension Quest: Side Story: Sena Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,Required Discussion Topic and Location,City,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Sena,Ascension Quest: Side Story: Sena Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,Recommended Level,53,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Sena,Ascension Quest: Side Story: Sena Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,Required Discussion Topic and Location,Ghondor's Grumblings,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Manana,Ascension Quest: Culinary Repertoire Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/7429cfcb5a8b75724a9cdc1a8227c0b0.png,Riku,How to Unlock,"Progress through Chapter 6, must have  Yumsmith Rank 10, and must have ordered Acqua Pazza a la City in the City.",
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Manana,Ascension Quest: Culinary Repertoire Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/7429cfcb5a8b75724a9cdc1a8227c0b0.png,Riku,Recommended Level,52,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Manana,Ascension Quest: Culinary Repertoire Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/7429cfcb5a8b75724a9cdc1a8227c0b0.png,Riku,Quest Giver,Selfifi,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Manana,Ascension Quest: Culinary Repertoire Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/7429cfcb5a8b75724a9cdc1a8227c0b0.png,Riku,Chapter,Chapter 6,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Manana,Ascension Quest: Culinary Repertoire Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/393e80e85534aaddbb7a2eedc7a217b1.png,Yumsmith,How to Unlock,"Progress through Chapter 6, must have  Yumsmith Rank 10, and must have ordered Acqua Pazza a la City in the City.",
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Manana,Ascension Quest: Culinary Repertoire Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/393e80e85534aaddbb7a2eedc7a217b1.png,Yumsmith,Recommended Level,52,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Manana,Ascension Quest: Culinary Repertoire Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/393e80e85534aaddbb7a2eedc7a217b1.png,Yumsmith,Quest Giver,Selfifi,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Manana,Ascension Quest: Culinary Repertoire Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/393e80e85534aaddbb7a2eedc7a217b1.png,Yumsmith,Chapter,Chapter 6,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Manana,Ascension Quest: Culinary Repertoire Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,How to Unlock,"Progress through Chapter 6, must have  Yumsmith Rank 10, and must have ordered Acqua Pazza a la City in the City.",
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Manana,Ascension Quest: Culinary Repertoire Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,Recommended Level,52,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Manana,Ascension Quest: Culinary Repertoire Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,Quest Giver,Selfifi,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Manana,Ascension Quest: Culinary Repertoire Walkthrough ,Lv. 46,Chapter 5,NULL,Find the Ferronis Hulk southwest of the Erythia Sea. It's on a small island surrounded by cliffs.,The Atoll Hulk,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,Chapter,Chapter 6,
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Teach,Ascension Quest: Shadow of Enmity Walkthrough ,Lv. 48,Chapter 6,NULL,Part of the Teach's Teachers Standard Quest. Return to Colony Gamma at the start of Chapter 6 and accept the quest at the noticeboard. You may have to complete the other Quests that are part of Teach's Teachers for this one to appear.,Extracurricular Lesson,https://charalambosbucket1.s3.amazonaws.com/65d5d69f7eeaa31e460221d4162d0fa6.png,Teach,Quest Giver,Teach,Teach
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Teach,Ascension Quest: Shadow of Enmity Walkthrough ,Lv. 48,Chapter 6,NULL,Part of the Teach's Teachers Standard Quest. Return to Colony Gamma at the start of Chapter 6 and accept the quest at the noticeboard. You may have to complete the other Quests that are part of Teach's Teachers for this one to appear.,Extracurricular Lesson,https://charalambosbucket1.s3.amazonaws.com/65d5d69f7eeaa31e460221d4162d0fa6.png,Teach,Chapter,Chapter 6,Teach
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Teach,Ascension Quest: Shadow of Enmity Walkthrough ,Lv. 48,Chapter 6,NULL,Part of the Teach's Teachers Standard Quest. Return to Colony Gamma at the start of Chapter 6 and accept the quest at the noticeboard. You may have to complete the other Quests that are part of Teach's Teachers for this one to appear.,Extracurricular Lesson,https://charalambosbucket1.s3.amazonaws.com/65d5d69f7eeaa31e460221d4162d0fa6.png,Teach,How to Unlock,"Progress through Chapter 6 & ""Teach's Teachers"" quest",Teach
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Teach,Ascension Quest: Shadow of Enmity Walkthrough ,Lv. 48,Chapter 6,NULL,Part of the Teach's Teachers Standard Quest. Return to Colony Gamma at the start of Chapter 6 and accept the quest at the noticeboard. You may have to complete the other Quests that are part of Teach's Teachers for this one to appear.,Extracurricular Lesson,https://charalambosbucket1.s3.amazonaws.com/65d5d69f7eeaa31e460221d4162d0fa6.png,Teach,Recommended Level,54,Teach
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Teach,Ascension Quest: Shadow of Enmity Walkthrough ,Lv. 48,Chapter 6,NULL,Part of the Teach's Teachers Standard Quest. Return to Colony Gamma at the start of Chapter 6 and accept the quest at the noticeboard. You may have to complete the other Quests that are part of Teach's Teachers for this one to appear.,Extracurricular Lesson,https://charalambosbucket1.s3.amazonaws.com/778b765f2fef293391cfeb897780373c.png,Thaumaturge,Quest Giver,Teach,Teach
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Teach,Ascension Quest: Shadow of Enmity Walkthrough ,Lv. 48,Chapter 6,NULL,Part of the Teach's Teachers Standard Quest. Return to Colony Gamma at the start of Chapter 6 and accept the quest at the noticeboard. You may have to complete the other Quests that are part of Teach's Teachers for this one to appear.,Extracurricular Lesson,https://charalambosbucket1.s3.amazonaws.com/778b765f2fef293391cfeb897780373c.png,Thaumaturge,Chapter,Chapter 6,Teach
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Teach,Ascension Quest: Shadow of Enmity Walkthrough ,Lv. 48,Chapter 6,NULL,Part of the Teach's Teachers Standard Quest. Return to Colony Gamma at the start of Chapter 6 and accept the quest at the noticeboard. You may have to complete the other Quests that are part of Teach's Teachers for this one to appear.,Extracurricular Lesson,https://charalambosbucket1.s3.amazonaws.com/778b765f2fef293391cfeb897780373c.png,Thaumaturge,How to Unlock,"Progress through Chapter 6 & ""Teach's Teachers"" quest",Teach
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Teach,Ascension Quest: Shadow of Enmity Walkthrough ,Lv. 48,Chapter 6,NULL,Part of the Teach's Teachers Standard Quest. Return to Colony Gamma at the start of Chapter 6 and accept the quest at the noticeboard. You may have to complete the other Quests that are part of Teach's Teachers for this one to appear.,Extracurricular Lesson,https://charalambosbucket1.s3.amazonaws.com/778b765f2fef293391cfeb897780373c.png,Thaumaturge,Recommended Level,54,Teach
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Teach,Ascension Quest: Shadow of Enmity Walkthrough ,Lv. 48,Chapter 6,NULL,Part of the Teach's Teachers Standard Quest. Return to Colony Gamma at the start of Chapter 6 and accept the quest at the noticeboard. You may have to complete the other Quests that are part of Teach's Teachers for this one to appear.,Extracurricular Lesson,https://charalambosbucket1.s3.amazonaws.com/ea1443be3a0f6ae962e745071f514434.png,Healer,Quest Giver,Teach,Teach
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Teach,Ascension Quest: Shadow of Enmity Walkthrough ,Lv. 48,Chapter 6,NULL,Part of the Teach's Teachers Standard Quest. Return to Colony Gamma at the start of Chapter 6 and accept the quest at the noticeboard. You may have to complete the other Quests that are part of Teach's Teachers for this one to appear.,Extracurricular Lesson,https://charalambosbucket1.s3.amazonaws.com/ea1443be3a0f6ae962e745071f514434.png,Healer,Chapter,Chapter 6,Teach
Aetia Region,Colony Gamma,https://charalambosbucket1.s3.amazonaws.com/cb496d604b93959678ac44c0b77786e7.png,Teach,Ascension Quest: Shadow of Enmity Walkthrough ,Lv. 48,Chapter 6,NULL,Part of the Teach's Teachers Standard Quest. Return to Colony Gamma at the start of Chapter 6 and accept the quest at the noticeboard. You may have to complete the other Quests that are part of Teach's Teachers for this one to appear.,Extracurricular Lesson,https://charalambosbucket1.s3.amazonaws.com/ea1443be3a0f6ae962e745071f514434.png,Healer,How to Unlock,"Progress through Chapter 6 & ""Teach's Teachers"" quest",Teach
